_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,current_document,description,id,iteration,query,query_id,this_document_is_gold,this_document_is_gold_reason,username
2118784415,1/25/2019 13:19:38,false,4462747531,,1/25/2019 13:16:30,false,prizerebel,0.875,5726847,USA,AL,Mobile,68.63.67.24,keywordstuffed,,"
Empire Hotel:
This Upper West Side hotel is within 1 block of Central Parks lush greenery and the Lincoln Center for the Performing Arts. To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. Some nearby hotels:
Ace Hotel New York:
Located in Midtown, this hotel is within a 10 minute walk of MSG.
",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_0,,,dummy_doc_180_2
2118784416,1/25/2019 14:14:46,false,4462872772,,1/25/2019 14:13:08,false,elite,1.0,44797668,USA,"","",162.250.145.251,useless,,"To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. To find the cheapest budget hotels NY near MSG, check out the great NYC hotel values below.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    Hampton Inn Madison Square Garden hotel: The Hampton Inn newyork city near MSG is just a short walk from MSG, and is surrounded by some of the best bars in newyork city.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_0,,,dummy_doc_180_3
2118784416,1/25/2019 14:24:28,false,4462898714,,1/25/2019 14:23:45,false,elite,1.0,44940771,USA,NY,Astoria,198.24.162.180,useless,,"To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. To find the cheapest budget hotels NY near MSG, check out the great NYC hotel values below.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    Hampton Inn Madison Square Garden hotel: The Hampton Inn newyork city near MSG is just a short walk from MSG, and is surrounded by some of the best bars in newyork city.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_0,,,dummy_doc_180_3
2118784416,1/25/2019 14:29:12,false,4462909224,,1/25/2019 14:28:29,false,elite,0.8571,44797374,USA,NY,Astoria,198.24.162.180,useless,,"To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. To find the cheapest budget hotels NY near MSG, check out the great NYC hotel values below.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    Hampton Inn Madison Square Garden hotel: The Hampton Inn newyork city near MSG is just a short walk from MSG, and is surrounded by some of the best bars in newyork city.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_0,,,dummy_doc_180_3
2118784416,1/25/2019 14:51:03,false,4462962071,,1/25/2019 14:36:37,false,clixsense,1.0,21875134,GBR,N4,Stoke-on-trent,51.9.18.52,keywordstuffed,,"To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. To find the cheapest budget hotels NY near MSG, check out the great NYC hotel values below.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    Hampton Inn Madison Square Garden hotel: The Hampton Inn newyork city near MSG is just a short walk from MSG, and is surrounded by some of the best bars in newyork city.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_0,,,dummy_doc_180_3
2118784416,1/25/2019 15:12:24,false,4463014010,,1/25/2019 15:07:38,false,clixsense,1.0,35849301,USA,NY,New York,142.255.55.251,keywordstuffed,,"To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. To find the cheapest budget hotels NY near MSG, check out the great NYC hotel values below.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    Hampton Inn Madison Square Garden hotel: The Hampton Inn newyork city near MSG is just a short walk from MSG, and is surrounded by some of the best bars in newyork city.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_0,,,dummy_doc_180_3
2118784417,1/25/2019 12:24:26,false,4462651273,,1/25/2019 12:23:08,false,instagc,1.0,20225558,GBR,I9,Norwich,212.139.116.95,valid,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. The Pod Hotels are right in New York City just a short walk from every major site in NewYork, Times Square, the Empire State Building, Fifth Avenue, Central Park, and much more.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_2,,,dummy_doc_180_3
2118784417,1/25/2019 12:32:09,false,4462662120,,1/25/2019 12:29:47,false,elite,0.875,43722304,USA,PA,Wayne,104.219.41.39,valid,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. The Pod Hotels are right in New York City just a short walk from every major site in NewYork, Times Square, the Empire State Building, Fifth Avenue, Central Park, and much more.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_2,,,dummy_doc_180_3
2118784417,1/25/2019 12:32:32,false,4462662808,,1/25/2019 12:32:02,false,instagc,0.875,39127197,GBR,T5,Aberdeen,176.250.168.169,keywordstuffed,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. The Pod Hotels are right in New York City just a short walk from every major site in NewYork, Times Square, the Empire State Building, Fifth Avenue, Central Park, and much more.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_2,,,dummy_doc_180_3
2118784417,1/25/2019 12:38:00,false,4462670116,,1/25/2019 12:37:21,false,neodev,0.875,44430931,GBR,I8,Beckton,92.1.68.80,valid,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. The Pod Hotels are right in New York City just a short walk from every major site in NewYork, Times Square, the Empire State Building, Fifth Avenue, Central Park, and much more.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_2,,,dummy_doc_180_3
2118784417,1/25/2019 12:38:04,false,4462670223,,1/25/2019 12:36:56,false,instagc,1.0,18960682,GBR,C9,Carlisle,86.170.190.167,keywordstuffed,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. The Pod Hotels are right in New York City just a short walk from every major site in NewYork, Times Square, the Empire State Building, Fifth Avenue, Central Park, and much more.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,,2019-01-25-10-07-31-894645,newyork hotels,180_2,,,dummy_doc_180_3
2118784418,1/25/2019 13:27:11,false,4462765936,,1/25/2019 13:26:16,false,neodev,0.875,45076634,USA,NY,New York,192.241.219.31,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_0,,,dummy_doc_048_3
2118784418,1/25/2019 13:46:18,false,4462804997,,1/25/2019 13:45:35,false,clixsense,0.875,45024354,USA,GA,Atlanta,104.129.18.8,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_0,,,dummy_doc_048_3
2118784418,1/25/2019 13:49:08,false,4462810818,,1/25/2019 13:48:24,false,elite,1.0,45024399,USA,GA,Atlanta,104.129.18.8,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_0,,,dummy_doc_048_3
2118784418,1/25/2019 13:55:23,false,4462826205,,1/25/2019 13:55:03,false,clixsense,1.0,21665495,CAN,QC,Papineauville,97.107.219.220,valid,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_0,,,dummy_doc_048_3
2118784418,1/25/2019 14:02:31,false,4462843895,,1/25/2019 13:58:54,false,prodege,1.0,43877630,GBR,"","",84.51.138.166,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_0,,,dummy_doc_048_3
2118784419,1/25/2019 13:27:11,false,4462765944,,1/25/2019 13:26:16,false,neodev,0.875,45076634,USA,NY,New York,192.241.219.31,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. They have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. Wilson Antenna is a popular CB antenna brand preferred by many.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_2,,,dummy_doc_048_3
2118784419,1/25/2019 13:46:18,false,4462804990,,1/25/2019 13:45:35,false,clixsense,0.875,45024354,USA,GA,Atlanta,104.129.18.8,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. They have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. Wilson Antenna is a popular CB antenna brand preferred by many.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_2,,,dummy_doc_048_3
2118784419,1/25/2019 13:49:08,false,4462810808,,1/25/2019 13:48:24,false,elite,1.0,45024399,USA,GA,Atlanta,104.129.18.8,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. They have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. Wilson Antenna is a popular CB antenna brand preferred by many.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_2,,,dummy_doc_048_3
2118784419,1/25/2019 13:55:23,false,4462826209,,1/25/2019 13:55:03,false,clixsense,1.0,21665495,CAN,QC,Papineauville,97.107.219.220,valid,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. They have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. Wilson Antenna is a popular CB antenna brand preferred by many.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_2,,,dummy_doc_048_3
2118784419,1/25/2019 14:02:31,false,4462843889,,1/25/2019 13:58:54,false,prodege,1.0,43877630,GBR,"","",84.51.138.166,keywordstuffed,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. They have several types of antennas to offer, including the most popular magnet mount antennas on the market.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. Wilson Antenna is a popular CB antenna brand preferred by many.
",Find information about Wilson CB antennas.,,2019-01-25-10-07-31-894645,wilson antenna,048_2,,,dummy_doc_048_3
